Epoch,Latitude_deg,Longitude_deg,Altitude_m,Clock_Bias_m,East_m,North_m,Up_m,ECEF_X_m,ECEF_Y_m,ECEF_Z_m
161,22.305721942059595,114.18040836439073,21.625876482576132,1338087.2121790592,33.596620971990475,1.793038327961124,1.8879158331735166,-2418237.5573212695,5385747.215189865,2405775.3602239564
162,22.305752902533886,114.18058759416861,80.5953656155616,1338150.0588595169,52.064873375043376,5.221539600744307,60.857279114516174,-2418276.2189923082,5385788.233499111,2405800.913898305
163,22.305773777315366,114.18055507389587,68.62097513955086,1338160.3564926055,48.71386531311937,7.5331007467501925,48.88291277557365,-2418268.264868866,5385778.699357416,2405798.5076394686
164,22.305757607765507,114.18056529166027,68.30866718385369,1338179.7573064966,49.76671136206872,5.74255867879701,48.57059856896743,-2418269.3853546246,5385778.624483402,2405796.732541891
165,22.305753231424163,114.18056944328411,67.31424138974398,1338198.550535596,50.1944902043564,5.257942384068342,47.57616984374247,-2418269.4740975928,5385777.777762371,2405795.906754774
166,22.305777764197043,114.18050080275967,46.18747744616121,1338201.8942472325,43.12159171916117,7.974545855009822,26.449454781669694,-2418254.5933262496,5385761.903304405,2405790.401471383
167,22.305764385488107,114.18044708170665,27.06496279966086,1338207.4723980068,37.586062312562504,6.493017541616101,7.32697682894318,-2418242.5272201826,5385748.544299961,2405781.7728990987
168,22.305746012977234,114.18051564353729,38.07449780870229,1338236.7562304677,44.65073961345218,4.4585659099744825,18.336468072710826,-2418253.460459029,5385755.646997882,2405784.069315182
169,22.305774642087442,114.18048106715553,30.514521511271596,1338249.3929758335,41.08793394495905,7.6287939873152375,10.776512690957587,-2418246.8524948126,5385749.628059869,2405784.1329530315
170,22.305792559765933,114.18047202715118,30.581767082214355,1338268.0082190076,40.156448953300696,9.612904969659107,10.843761495041054,-2418245.7197599853,5385749.379365753,2405785.994120979
171,22.305793077599155,114.18048375884786,29.56166325788945,1338287.239883751,41.36527379610239,9.67024882140631,9.823649861945958,-2418246.42703333,5385748.003394829,2405785.659992271
172,22.30578938691546,114.1804796824296,25.718858203850687,1338303.7017608467,40.94521698667749,9.261554469972756,5.980848126819597,-2418244.651116575,5385745.073638511,2405783.8233508887
173,22.30579346693379,114.18047839079327,22.182974830269814,1338320.7664058113,40.81210334330511,9.713349010292958,2.4449649293952924,-2418243.119499816,5385741.987445429,2405782.899300079
174,22.305796131406808,114.18048099421597,19.999085493385792,1338339.076794006,41.08034428847691,10.00839618337011,0.26107341312712434,-2418242.4907378214,5385739.932209132,2405782.3433771413
175,22.305801676659268,114.18049698835384,22.72606892697513,1338360.8667546147,42.72839075775705,10.622457450629634,2.98804502673635,-2418244.9321257393,5385741.3461054815,2405783.94650681
176,22.305805072582977,114.18050380177506,21.658165802247822,1338379.9926296298,43.43043504736881,10.99850454083458,1.920136522122432,-2418245.1094219782,5385740.027024068,2405783.8890921697
177,22.3058088757863,114.1805117535432,20.499225952662528,1338399.1424715456,44.24977314507971,11.419651724733326,0.7611902984034304,-2418245.352210189,5385738.567446803,2405783.838849659
178,22.305811633112405,114.18051924376688,19.522176089696586,1338418.2386969877,45.021555163718524,11.72498403385216,-0.2158655202952862,-2418245.6385483993,5385737.320964873,2405783.7504946706
179,22.305815890767303,114.18053009835525,19.740253819152713,1338438.2014388088,46.14000779976317,12.196458136965152,0.002203332346438255,-2418246.668211516,5385736.883643267,2405784.2694569356
180,22.30581229174556,114.18053485569858,21.90942602790892,1338459.7119609197,46.63021960786288,11.797926799161354,2.171372731118994,-2418247.999390719,5385738.65161851,2405784.7240514746
181,22.305826484880775,114.18055452067497,15.50433629564941,1338475.4761649452,48.656437928711256,13.369593566046447,-4.233735246252327,-2418247.1762407976,5385731.8715721825,2405783.7470656396
182,22.305826503012963,114.18056734015092,12.443566140718758,1338494.0256277001,49.97732667137996,13.371599165926103,-7.29451561449456,-2418247.221025546,5385728.7465361385,2405782.5872071977
183,22.305819295443477,114.1805823733747,9.849393135868013,1338513.4413566964,51.52632387260699,12.57347146880099,-9.888699306906544,-2418247.775117576,5385726.19891729,2405780.8641838646
184,22.305835392577237,114.18058620203313,-0.5810586074367166,1338526.589529921,51.92073587270312,14.35595876018294,-20.319158030424433,-2418243.9051261363,5385716.616877517,2405778.5544282524
185,22.305813639561443,114.18061199395702,5.656239975243807,1338551.7870574393,54.57837840721147,11.947172180104552,-14.081876631564356,-2418249.0677311155,5385721.62659189,2405778.693236046
186,22.30583004934585,114.18064372021792,7.752957722172141,1338573.7286889458,57.847444780230404,13.76431816241687,-11.985191364602764,-2418252.5620262264,5385721.427982066,2405781.17020181
187,22.305823731024475,114.18063032520182,5.635039699263871,1338592.763014264,56.46721418712325,13.064652205400138,-14.10309554449661,-2418250.6090749605,5385720.448079911,2405779.719043591
188,22.30582867376846,114.1806371911179,1.4034945871680975,1338609.6887443191,57.174633916286304,13.611978095367869,-18.33464810817257,-2418249.565765511,5385716.397377121,2405778.619335583
189,22.305804161520353,114.18061163546983,13.146117507480085,1338638.602325123,54.54150780850301,10.897638574894412,-6.591996895442508,-2418252.0355955996,5385728.32654924,2405780.565008094
190,22.30579550331936,114.18059872134091,19.57919873483479,1338664.0338522336,53.210899294553954,9.938881172689005,-0.1589028576710207,-2418253.4086436923,5385734.633071436,2405782.119662528
191,22.305758008327587,114.18057142447444,31.846711549907923,1338692.4240343363,50.398351046629955,5.786883944308106,12.108637935109826,-2418256.137209475,5385747.576528255,2405782.934475433
192,22.305744143756463,114.18058330464302,31.44324818905443,1338712.105991735,51.622483544236886,4.251594719092978,11.705166003238668,-2418257.3397257472,5385747.266176493,2405781.3609318603
193,22.305718833169536,114.18053171017694,53.047759409062564,1338747.734971377,46.306362959060195,1.4488158318171787,33.309719276360845,-2418261.1129357023,5385768.648383482,2405786.967850853
194,22.30569233005926,114.18049631304144,61.928758258000016,1338775.0383241475,42.65910207720631,-1.4860277851648813,42.19074353967956,-2418261.607458889,5385778.654087934,2405787.6233935384
195,22.305714821403843,114.18058156420477,38.58093146700412,1338778.273468992,51.44321733948463,1.004585416756321,18.842852074390994,-2418260.3858532496,5385754.48807948,2405781.0659865807
196,22.305674361805476,114.18040694663532,80.20911244954914,1338832.3340649137,33.45085430390141,-3.475783920499751,60.47115186820267,-2418260.443925791,5385798.543448665,2405792.7208248144
197,22.305624573626048,114.18025608891566,115.17852079868317,1338881.6844014318,17.906476460421185,-8.989194004947587,95.44061735179326,-2418260.372400902,5385836.333742344,2405800.892573549
198,22.305633305428533,114.18025584405645,109.12400924693793,1338897.3802407144,17.88122777564023,-8.022257743002958,89.38610716799452,-2418257.9046501066,5385830.899280049,2405799.4891768224
199,22.305610881964558,114.18034156701125,97.91176531370729,1338908.3878001792,26.714179434080435,-10.505318495490233,78.1738287448319,-2418262.0996916993,5385818.67784499,2405792.936317578
200,22.305617435848657,114.18041209272948,80.25713617447764,1338914.61634235,33.98112538227827,-9.779525353431515,60.519166205444186,-2418261.9258801825,5385800.549426541,2405786.9070039717
201,22.305453891856178,114.17996704232809,202.81524170469493,1339026.1062748898,-11.877432364575604,-27.89027467649495,183.07729739703845,-2418269.3505543466,5385929.043196391,2405816.6681767306
202,22.305521197217864,114.1800662760166,164.74394533131272,1339017.486698765,-1.6521022680550341,-20.436898196580348,145.00604024901142,-2418263.092671511,5385890.141996037,2405809.1139507084
203,22.30549360885841,114.18013066656388,159.39856066647917,1339032.1435205722,4.982835569421567,-23.49193795357975,139.66064327581043,-2418267.594759611,5385883.970573139,2405804.2586773913
204,22.3056546583574,114.18056049471465,33.56444514449686,1338959.548033616,49.27219986623581,-5.65757774052626,13.826380441647641,-2418257.5400284696,5385753.450199162,2405772.998347012
205,22.305649554598826,114.18055377811537,35.83723264466971,1338981.336895466,48.580140924322116,-6.222746882896368,16.099172718692735,-2418257.8578412156,5385755.84759515,2405773.338102819
206,22.30565099915671,114.1805707164213,36.558309234678745,1339001.8265283257,50.32546886007342,-6.062778839486124,16.820235938424258,-2418259.6984202475,5385755.685887061,2405773.7597790766
207,22.305496327133948,114.18015886725276,158.14739134535193,1339111.5323878387,7.888691884064941,-23.19091795563444,138.4094721317452,-2418269.7247266993,5385881.620101596,2405804.0622927696
208,22.30564638426506,114.18055713527258,33.48819497227669,1339037.4083224835,48.92604544152682,-6.573810418176591,13.750132049472057,-2418257.337792294,5385753.844875902,2405772.1217343137
209,22.305488043977412,114.18013149742286,161.3581463592127,1339153.4153765708,5.0684507762268325,-24.108184711409375,141.6202265897634,-2418268.511263775,5385885.802766417,2405804.432299695
210,22.3056337542818,114.18057543452073,45.946336198598146,1339086.9821423625,50.81170279081499,-7.972401280816564,26.20825693731042,-2418263.9965191633,5385764.071412154,2405775.5562573574
211,22.3056066383016,114.18056592314032,52.11590050160885,1339111.873469851,49.83170644213963,-10.975109201270039,32.37782448466676,-2418265.907315929,5385770.719618409,2405775.119885124
212,22.30561557783336,114.1805570004951,51.21416735928506,1339130.279891419,48.912304573280885,-9.985188707901646,31.47610009162313,-2418264.5729680206,5385769.992398045,2405775.6934838183
213,22.30562479432254,114.18055033867911,43.955247341655195,1339145.2000060205,48.22581132062385,-8.964589775781123,24.217186823091264,-2418261.0372302188,5385763.793689013,2405773.8826051517
214,22.305635770592247,114.18054690047896,38.559709863737226,1339161.1075028237,47.87149450143229,-7.74912500086233,18.82165361321496,-2418258.4803685574,5385758.964138928,2405772.9592536143
215,22.305567612812567,114.18053613711454,60.69796830136329,1339198.4989356387,46.76262194787163,-15.296639784742192,40.959906566599756,-2418267.0315834936,5385780.71632844,2405774.3790409626
216,22.305606412876084,114.18053444153188,46.93494291603565,1339207.8961251867,46.58779500534314,-11.000072841530148,27.196891363619233,-2418260.98855274,5385767.68428131,2405773.130375138
217,22.305542929091704,114.18025800736046,111.29241097997874,1339275.641342418,18.1041549728529,-18.03020695257236,91.55448772498114,-2418260.485627005,5385836.103309698,2405791.053108318
218,22.30558925952203,114.1803949684919,73.19057854823768,1339267.0844974217,32.21660232068554,-12.899643381758093,53.45261215501112,-2418258.1233293284,5385796.388349756,2405781.338259833
219,22.3056346736822,114.18048536612353,42.78713039495051,1339264.2278936557,41.53102003369694,-7.870614902614969,23.04911841065513,-2418254.317101284,5385765.171279535,2405774.451381619
220,22.305649246811658,114.18051936002516,31.034862904809415,1339275.6887491895,45.03366767670811,-6.256835644671336,11.296828959465387,-2418252.8079495276,5385753.258878027,2405771.4838434733
221,22.305659019233723,114.18054517549287,22.23690648842603,1339289.231341515,47.69362197975132,-5.17467175580144,2.498854190461353,-2418251.732242891,5385744.369160047,2405769.1457748096
222,22.30565866992068,114.18054782631322,19.409407527185977,1339307.3717383544,47.96674072985814,-5.213349705644123,-0.3286468480865205,-2418250.915913759,5385741.884271077,2405768.0368178613
223,22.305658172622273,114.18054818470108,16.95002155005932,1339325.6329712223,48.003650580602276,-5.268415769118798,-2.788033147936283,-2418250.026147127,5385739.812497753,2405767.052416411
224,22.305653288691328,114.18053909059203,17.422914774157107,1339346.0935856067,47.06660168824683,-5.809239771489876,-2.3151334165970345,-2418249.434599979,5385740.782704839,2405766.7315495135
225,22.305651308962442,114.18053070681738,17.67512797843665,1339366.4507372996,46.20274267819344,-6.028467333877299,-2.0629141033654457,-2418248.776196007,5385741.425326678,2405766.6244557374
226,22.30564598430266,114.1805205698239,17.48594764061272,1339386.5585134528,45.158230393013085,-6.618094959370929,-2.252087552872091,-2418247.843304753,5385741.897659975,2405766.0071483515
227,22.305644094481373,114.1805140563153,18.19764826912433,1339407.0336963339,44.48708604670203,-6.827366500503632,-1.5403824303756062,-2418247.5332842004,5385742.845703387,2405766.0836626617
228,22.305647952945854,114.1805175442761,17.63436613138765,1339426.6914785546,44.84647930104501,-6.400098848201793,-2.1036666380942335,-2418247.5812600693,5385742.075141628,2405766.2651651385
229,22.30563625127682,114.18050270155881,14.77139085996896,1339444.4297117307,43.317074472020664,-7.6958808451744725,-4.966632784535461,-2418245.302552418,5385740.733913847,2405763.9797100965
230,22.305631851039323,114.18049105243813,16.268731047399342,1339465.6314120404,42.11676431779404,-8.183144954221406,-3.4692851710341457,-2418244.850735751,5385742.658043034,2405764.0972227543
231,22.305627751555956,114.18048272953352,16.704025503247976,1339485.8338313315,41.25917890276208,-8.637102921445027,-3.0339857160789228,-2418244.303926663,5385743.5338896215,2405763.842450753
232,22.305625828450758,114.18048294923032,13.365931618027389,1339502.8772290028,41.281795363568484,-8.850052703773652,-6.3720800411124445,-2418243.0926745394,5385740.781008509,2405762.378467587
233,22.305622801239085,114.18047456109616,14.871771945618093,1339523.5931417095,40.41749546430497,-9.185274388091289,-4.866234655105405,-2418242.926970419,5385742.522033681,2405762.6398709426
234,22.305622874652546,114.18047197121221,13.914348318241537,1339542.538754584,40.15062864531356,-9.177144278191037,-5.823656588330497,-2418242.319433165,5385741.820465045,2405762.2840048308
235,22.305618127867472,114.18046032697417,15.337561564520001,1339563.393710891,38.950820443999035,-9.70278314977083,-4.4004366871589555,-2418241.8459492177,5385743.695112035,2405762.337879189
236,22.305609450849367,114.1804449152525,17.829697344452143,1339585.6783789634,37.36281853998807,-10.663638120454987,-1.9082929526008638,-2418241.4910666607,5385746.781629447,2405762.3948120475
237,22.305609417672237,114.18044284393557,17.085065519437194,1339605.554446908,37.149386291887,-10.66731124004067,-2.6529235390339916,-2418241.0147492946,5385746.24185637,2405762.1087905117
238,22.305609889585423,114.18043263810556,18.64401086512953,1339625.9619714809,36.09778922132783,-10.61505915096303,-1.093972069959279,-2418240.6380671407,5385747.970259191,2405762.748830048
239,22.305606010211005,114.18041773163166,17.69921889528632,1339647.2953557775,34.56182593612428,-11.044642532105073,-2.038756268801485,-2418238.945619066,5385747.950743525,2405761.992800333
240,22.305604845794733,114.18040645260953,18.035877366550267,1339667.4830548894,33.39964066284004,-11.173586983082183,-1.7020918353577017,-2418238.033028305,5385748.755572909,2405762.0012849583
241,22.305598400112782,114.18040142802217,18.469830736517906,1339686.60800827,32.88191228677314,-11.887349777574567,-1.2681370734993074,-2418237.8361391085,5385749.58103394,2405761.5056384485
242,22.30559980311074,114.1803910148209,19.08526794426143,1339706.0686081366,31.808941477303847,-11.73199252989117,-0.6526941370458341,-2418237.066381094,5385750.4861707175,2405761.882960929
243,22.305598369368646,114.18038740031152,19.128164565190673,1339725.0576408496,31.436503868008064,-11.890758443726394,-0.6097959661516734,-2418236.767559301,5385750.729901747,2405761.7523570904
244,22.30560358201314,114.18037893099498,19.142877582460642,1339744.2885613854,30.56382653243747,-11.313539307026119,-0.5950776541065568,-2418235.8872885234,5385750.899917011,2405762.291970341
245,22.305608936704328,114.18038037076093,18.108108403161168,1339762.531242929,30.71217350246786,-10.72058685681885,-1.6298465166186344,-2418235.538304648,5385749.760500169,2405762.447808545
